url,domain,platform,niche,country,source,tranco_rank,majestic_rank,status,http_status,has_products,product_count,product_types,tags,is_headless,detected_payments,ecom_signal_count,min_price,max_price
https://bebemoss.com,bebemoss.com,shopify,toys,US,curated,0,0,active,0,True,0,,,True,,4,0,0
https://beneathyourmask.com,beneathyourmask.com,shopify,beauty,US,curated,0,0,active,0,True,0,,,True,,3,0,0
https://blkandbold.com,blkandbold.com,shopify,coffee,US,curated,0,371684,active,0,True,0,,,True,,4,0,0
https://bloomist.com,bloomist.com,shopify,home,US,curated,0,0,active,0,True,0,,,True,,3,0,0
https://camillebrinch.com,camillebrinch.com,shopify,jewelry,DE,curated,0,0,active,0,True,0,,,True,,3,0,0
https://flourist.com,flourist.com,shopify,food,CA,curated,0,0,active,0,True,0,,,True,,3,0,0
https://freshheritage.com,freshheritage.com,shopify,beauty,US,curated,0,0,active,0,True,0,,,True,,4,0,0
https://hiutdenim.co.uk,hiutdenim.co.uk,shopify,fashion,,curated,0,311278,active,0,False,0,,,True,,1,0,0
https://hylete.com,hylete.com,shopify,fitness,US,curated,0,714367,active,0,True,0,,,True,,3,0,0
https://lastobject.com,lastobject.com,shopify,home,US,curated,0,324930,active,0,False,0,,,True,,1,0,0
https://meowmeowtweet.com,meowmeowtweet.com,shopify,beauty,US,curated,0,450853,active,0,True,0,,,True,,3,0,0
https://satyaorganics.com,satyaorganics.com,shopify,beauty,US,curated,0,0,active,200,True,0,,,True,,3,0,0
https://tofinosoapcompany.com,tofinosoapcompany.com,shopify,beauty,CA,curated,0,0,active,429,True,0,,,True,,5,0,0
https://moschino.com,moschino.com,shopify,,IT,cro_media,100542,38929,active,0,True,0,,,True,,2,0,0
https://tatanutrikorner.com,tatanutrikorner.com,shopify,,IN,cro_media,217228,0,active,0,True,0,,,True,,4,0,0
https://ehplabs.com,ehplabs.com,shopify,,US,cro_media,419359,0,active,0,True,0,,,True,,2,0,0
https://silverbackgymwear.com,silverbackgymwear.com,shopify,,GB,cro_media,550890,0,active,0,True,0,,,True,,3,0,0
https://diegodallapalma.com,diegodallapalma.com,shopify,,IT,cro_media,559439,935104,active,0,True,0,,,True,,3,0,0
https://pandaliebe.de,pandaliebe.de,shopify,,DE,cro_media,588024,0,active,0,True,0,,,True,,3,0,0
https://getoutsideshoes.com,getoutsideshoes.com,shopify,,CA,cro_media,616507,0,active,0,True,0,,,True,,3,0,0
https://elektor.de,elektor.de,shopify,,DE,cro_media,646853,256906,active,0,False,0,,,True,,1,0,0
https://geologie.com,geologie.com,shopify,,US,cro_media,984849,826077,active,0,True,0,,,True,,3,0,0
https://a7canada.com,a7canada.com,shopify,,CA,cro_media,0,0,active,0,True,0,,,True,,4,0,0
https://aadvikfoods.com,aadvikfoods.com,shopify,,IN,cro_media,0,0,active,0,True,0,,,True,,2,0,0
https://amoveablefeast.com,amoveablefeast.com,shopify,,US,cro_media,0,0,active,429,True,0,,,True,,3,0,0
https://australianwheatgrass.com.au,australianwheatgrass.com.au,shopify,,AU,cro_media,0,0,active,429,True,0,,,True,,4,0,0
https://drinkrevitalyte.com,drinkrevitalyte.com,shopify,,US,cro_media,0,0,active,429,True,0,,,True,,4,0,0
https://estickybrand.com,estickybrand.com,shopify,,US,cro_media,0,0,active,429,True,0,,,True,,3,0,0
https://feniz.nl,feniz.nl,shopify,,NL,cro_media,0,0,active,429,True,0,,,True,,3,0,0
https://jm-boots.com,jm-boots.com,shopify,,US,cro_media,0,0,active,0,True,0,,,True,,3,0,0
https://kurvesbyjanet.com,kurvesbyjanet.com,shopify,,US,cro_media,0,0,active,429,True,0,,,True,,2,0,0
https://laselvabeachspice.com,laselvabeachspice.com,shopify,,US,cro_media,0,0,active,429,True,0,,,True,,3,0,0
https://matbakhyspices.com,matbakhyspices.com,shopify,,AE,cro_media,0,0,active,0,True,0,,,True,,4,0,0
https://missionbmx.com,missionbmx.com,shopify,,US,cro_media,0,0,active,0,True,0,,,True,,4,0,0
https://natureslureshop.com,natureslureshop.com,shopify,,US,cro_media,0,0,active,0,True,0,,,True,,3,0,0
https://numgourmetdesserts.com,numgourmetdesserts.com,shopify,,US,cro_media,0,0,active,0,True,0,,,True,,4,0,0
https://outrightbar.com,outrightbar.com,shopify,,US,cro_media,0,0,active,429,True,0,,,True,,2,0,0
https://shop.breathetogetheryoga.com,shop.breathetogetheryoga.com,shopify,,US,cro_media,0,0,active,429,True,0,,,True,,3,0,0
https://shop.fatdaddios.com,shop.fatdaddios.com,shopify,,US,cro_media,0,0,active,429,True,0,,,True,,3,0,0
https://shop.herbazest.com,shop.herbazest.com,shopify,,US,cro_media,0,0,active,0,True,0,,,True,shopify_payments,2,0,0
https://shop.jackalopebrew.com,shop.jackalopebrew.com,shopify,,US,cro_media,0,0,active,0,True,0,,,True,,3,0,0
https://shop.mamalehs.com,shop.mamalehs.com,shopify,,US,cro_media,0,0,active,0,True,0,,,True,,3,0,0
https://shop.swp.de,shop.swp.de,shopify,,DE,cro_media,0,0,active,0,False,0,,,True,,1,0,0
https://shop.wblm.com,shop.wblm.com,shopify,,US,cro_media,0,0,active,0,True,0,,,True,,4,0,0
https://thaicocousa.com,thaicocousa.com,shopify,,US,cro_media,0,0,active,429,True,0,,,True,,2,0,0
https://theketoshop.co.uk,theketoshop.co.uk,shopify,,GB,cro_media,0,0,active,429,False,0,,,True,,1,0,0
https://unbelievabuns.com,unbelievabuns.com,shopify,,US,cro_media,0,0,active,429,True,0,,,True,shopify_payments,3,0,0
https://us.pranachai.com,us.pranachai.com,shopify,,US,cro_media,0,0,active,429,True,0,,,True,,3,0,0
https://us.thebeautychef.com,us.thebeautychef.com,shopify,,US,cro_media,0,0,active,429,True,0,,,True,,2,0,0
https://wholesale.nutricost.com,wholesale.nutricost.com,shopify,,US,cro_media,0,0,active,429,True,0,,,True,,3,0,0
https://xprsnutra.com,xprsnutra.com,shopify,,US,cro_media,0,0,active,429,True,0,,,True,,3,0,0
https://tealiumiq.com,tealiumiq.com,unknown,,,tranco_ecom,2843,0,active,0,True,0,,,False,,2,0,0
