url,domain,platform,niche,country,source,tranco_rank,majestic_rank,status,http_status,has_products,product_count,product_types,tags,is_headless,detected_payments,ecom_signal_count,min_price,max_price,monthly_visits,merchant_name
https://mrsstewart.com,mrsstewart.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55741,Mrs Stewarts Bluing
https://www.humbuckermusic.com,www.humbuckermusic.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55741,Humbucker Music
https://www.jaystoysandgames.com,www.jaystoysandgames.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55736,Jay's CD & Hobby
https://www.reliableaftermarketparts.com,www.reliableaftermarketparts.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55725,"Reliable Aftermarket Parts, Inc®"
https://www.fancyvestido.com,www.fancyvestido.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55725,FancyVestido
https://www.saintalfred.com,www.saintalfred.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55720,Saint Alfred
https://citizenbrick.com,citizenbrick.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55715,Citizen Brick
https://store.worldofoutlaws.com,store.worldofoutlaws.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55715,World of Outlaws Store
https://terrabeautybars.com,terrabeautybars.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55699,Terra Beauty Bars
https://www.7point62design.com,www.7point62design.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55699,7.62 Design
https://www.boardgamesdallas.com,www.boardgamesdallas.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55688,Common Ground Games
https://www.katehewko.com,www.katehewko.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55683,Kate Hewko
https://thehelmetgiant.com,thehelmetgiant.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55683,The Helmet Giant
https://www.strasburgchildrens.com,www.strasburgchildrens.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55677,Strasburg Children
https://flightpathgolf.com,flightpathgolf.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55677,Flight Path Golf Tees
https://blackhalloutfitters.com,blackhalloutfitters.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55677,Black Hall Outfitters
https://eyeglass.com,eyeglass.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55677,eyeglassdotcom
https://sperdirect.com,sperdirect.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55672,sperdirect.com
https://www.brownsugarbabe.net,www.brownsugarbabe.net,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55662,Brown Sugar Babe
https://www.harborsweets.com,www.harborsweets.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55662,Harbor Sweets
https://www.triphammerwines.com,www.triphammerwines.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55656,Triphammer Wines and Spirits
https://baristaparlor.com,baristaparlor.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55646,Barista Parlor
https://iqunix.store,iqunix.store,shopify,,CN,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55646,IQUNIX.store
https://retail.cobra.com,retail.cobra.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55646,retail
https://www.hardcoreitalians.com,www.hardcoreitalians.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55640,Hardcore Italians
https://shop.hauserwirth.com,shop.hauserwirth.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55630,Hauser & Wirth Shop
https://weedology.com,weedology.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55630,Weedology
https://parfumerienasreen.com,parfumerienasreen.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55630,Parfumerie Nasreen
https://www.lawndelivery.com,www.lawndelivery.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55630,"Sod and Seed, Inc."
https://seyante.com,seyante.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55625,SEYANTE
https://www.1800ceiling.com,www.1800ceiling.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55625,1800ceiling
https://shop.channellock.com,shop.channellock.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55619,CHANNELLOCK®
https://mariani.com,mariani.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55614,Mariani
https://cierto.com,cierto.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55603,Cierto Tequila
https://batteryhookup.com,batteryhookup.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55598,Battery Hookup
https://kromawellness.com,kromawellness.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55598,Kroma Wellness
https://littlesaints.com,littlesaints.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55593,Little Saints
https://bartonspringsmill.com,bartonspringsmill.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55593,Barton Springs Mill
https://paksha.com,paksha.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55593,Paksha
https://www.macknife.com,www.macknife.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55587,MAC Knife
https://www.theemblemsource.com,www.theemblemsource.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55587,The Emblem Source
https://k-momo.com,k-momo.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55582,K MOMO
https://getgorgie.com,getgorgie.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55572,GORGIE
https://www.shoeteria.com,www.shoeteria.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55556,Shoeteria
https://us.misfits.health,us.misfits.health,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55556,Misfits Health
https://www.swimcity.com,www.swimcity.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55550,Swim City
https://www.electrifybike.com,www.electrifybike.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55550,Electrify Bike
https://tallycounterstore.com,tallycounterstore.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55545,TallyCounterStore.com
https://luckydogdirect.com,luckydogdirect.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55535,luckydogdirect
https://specseyewear.com,specseyewear.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55529,Specs Eyewear
https://www.adornmonde.com,www.adornmonde.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55529,Adornmonde
https://ironrebel.com,ironrebel.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55519,Iron Rebel
https://www.fleetsheets.com,www.fleetsheets.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55514,Fleet Sheets
https://www.jerdonstyle.com,www.jerdonstyle.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55514,Jerdon Style
https://twoblindbrothers.com,twoblindbrothers.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55508,Two Blind Brothers
https://www.artofwords.com,www.artofwords.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55503,Art of Words
https://amsterdamheritage.com,amsterdamheritage.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55492,AMSTERDAM HERITAGE
https://shopsheek.com,shopsheek.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55492,Sheek
https://sugesswatch.com,sugesswatch.com,shopify,,HK,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55487,Sugess Watch
https://barneybutter.com,barneybutter.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55482,Barney Butter
https://becozi.net,becozi.net,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55482,BeCozi
https://farmingdalemeatmarket.com,farmingdalemeatmarket.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55482,farmingdalemeatmarket.com
https://www.logicmerch.com,www.logicmerch.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55476,Logic
https://winesfromitaly.com,winesfromitaly.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55476,Wines From Italy
https://styleedit.com,styleedit.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55476,Style Edit
https://prominencehome.com,prominencehome.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55471,Prominence Home
https://gardenheir.com,gardenheir.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55471,Gardenheir
https://ganjawhitenight.com,ganjawhitenight.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55471,Ganja White Night
https://www.blingsting.com,www.blingsting.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55471,www.blingsting.com
https://stargazercastiron.com,stargazercastiron.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55461,Stargazer Cast Iron
https://phillysportsshirts.com,phillysportsshirts.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55455,Philly Sports Shirts
https://hotheads.com,hotheads.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55455,Hotheads Extensions
https://edstore.edmunds.com,edstore.edmunds.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55455,edstore.edmunds.com
https://store.aipac.org,store.aipac.org,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55450,The AIPAC Store
https://powerssportsmemorabilia.com,powerssportsmemorabilia.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55450,Powers Sports Memorabilia
https://mirotea.com,mirotea.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55450,Miro Tea
https://scorchmarker.com,scorchmarker.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55439,Scorch Marker
https://yensa.com,yensa.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55434,YENSA
https://ecuageneraus.com,ecuageneraus.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55429,Ecuagenera USA Corp
https://habitathaven.com,habitathaven.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55418,Habitat Haven
https://checkout.helixsleep.com,checkout.helixsleep.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55413,Helix Sleep
https://nontheatrical.gkids.com,nontheatrical.gkids.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55408,GKIDS Non-Theatrical
https://dragonpetdoor.com,dragonpetdoor.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55402,Dragon Pet Door
https://www.smedingdiesel.com,www.smedingdiesel.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55397,Smeding Diesel LLC
https://eu.pelacase.com,eu.pelacase.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55392,Pela Case
https://www.madboar.com,www.madboar.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55392,www.madboar.com
https://cultivatewhatmatters.com,cultivatewhatmatters.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55386,Cultivate
https://ikigaicases.com,ikigaicases.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55381,Ikigai Cases
https://whentheshoefits.com,whentheshoefits.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55376,When The Shoe Fits
https://www.litlaces.com,www.litlaces.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55376,LitLaces®
https://kyte-baby-wholesale.kytebaby.com,kyte-baby-wholesale.kytebaby.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55371,Kyte Baby Wholesale
https://shop.musepaintbar.com,shop.musepaintbar.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55371,Muse To Go
https://www.kateandmeri.com,www.kateandmeri.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55371,Kate & Meri
https://us.mavi.com,us.mavi.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55365,Mavi Jeans
https://attachmentsking.com,attachmentsking.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55365,Attachments King
https://lanzofsalzburg.com,lanzofsalzburg.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55365,Lanz of Salzburg
https://modernmirrors.com,modernmirrors.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55365,Modern Mirrors
https://www.arezzo-store.com,www.arezzo-store.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55360,Arezzo
https://oembimmerparts.com,oembimmerparts.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55355,OEMBimmerParts
https://www.bnbpickleball.com,www.bnbpickleball.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55349,Bread & Butter Pickleball Company
https://blueandcream.com,blueandcream.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55339,blueandcream
https://www.toms-town.com,www.toms-town.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55328,www.toms-town.com
https://www.roverlund.com,www.roverlund.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55318,ROVERLUND
https://shop.thefire.org,shop.thefire.org,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55312,FIRE Store
https://mainandtaylorshoes.com,mainandtaylorshoes.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55312,Main & Taylor
https://alltherestaurants.com,alltherestaurants.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55307,All The Restaurants
https://procabinetsupply.com,procabinetsupply.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55302,"Pro Cabinet Supply, Inc"
https://sakurabloom.com,sakurabloom.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55302,Sakura Bloom
https://shinesupply.com,shinesupply.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55291,SHINE SUPPLY
https://hyperfly.com,hyperfly.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55286,Hyperfly
https://www.slimeatory.com,www.slimeatory.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55286,Slimeatory
https://leonageneral.com,leonageneral.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55286,LEONA GENERAL STORE
https://vantpanels.com,vantpanels.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55286,Vant Panels
https://www.getyokd.com,www.getyokd.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55286,www.getyokd.com
https://blacktigersexmachine.com,blacktigersexmachine.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55286,BTSM Merch
https://ladywong.com,ladywong.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55281,LADY WONG
https://wholesalebingosupplies.com,wholesalebingosupplies.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55281,Wholesale Bingo Supplies
https://millerandluxrestaurant.com,millerandluxrestaurant.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55275,Miller & Lux
https://anatometal.com,anatometal.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55275,Anatometal
https://www.wavetribe.com,www.wavetribe.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55265,Wave Tribe | Share The Stoke ®
https://lite.anime-expo.org,lite.anime-expo.org,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55265,Anime EXPO Lite
https://frendsbeauty.com,frendsbeauty.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55260,Frends Beauty
https://ostrichchairs.com,ostrichchairs.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55249,Ostrich Products
https://acandb.com,acandb.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55249,American Copper & Brass
https://pinktag.com,pinktag.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55244,PinkTag
https://www.colonyhousemusic.com,www.colonyhousemusic.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55244,COLONY HOUSE
https://leset.com,leset.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55238,LESET
https://defendersafety.com,defendersafety.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55238,Defender Safety
https://kodabuilt.com,kodabuilt.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55238,Koda
https://www.ergopouch.com,www.ergopouch.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55222,ergopouch US
https://www.yellowjackets.com,www.yellowjackets.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55222,Yellowjackets
https://www.arka.com,www.arka.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55217,Arka Inc
https://fishinglbi.com,fishinglbi.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55207,LBI NJ Fishing Report
https://www.momentskis.com,www.momentskis.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55196,Moment Skis
https://www.gcosplay.com,www.gcosplay.com,shopify,,CN,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55196,Gcosplay.com
https://skybell.com,skybell.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55191,SkyBell Technologies Inc.
https://www.eatmytrash.com,www.eatmytrash.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55191,Trailer Trash Tammy
https://www.plaidroomrecords.com,www.plaidroomrecords.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55191,Plaid Room Records
https://puredown.com,puredown.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55191,Puredown
https://caitlinwilson.com,caitlinwilson.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55185,Caitlin Wilson
https://shop.alisoneroman.com,shop.alisoneroman.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55180,Alison Roman
https://polymerclaysuperstore.com,polymerclaysuperstore.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55175,Polymer Clay Superstore
https://www.beautyfixmedspa.com,www.beautyfixmedspa.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55175,BeautyFix MedSpa
https://www.condorspeedshop.com,www.condorspeedshop.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55170,Condor Speed Shop
https://beastgrip.com,beastgrip.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55170,BEASTGRIP CO
https://www.wishgardenherbs.com,www.wishgardenherbs.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55170,WishGarden Herbs
https://store.sundanceresort.com,store.sundanceresort.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55170,Sundance Store
https://www.mightytoy.com,www.mightytoy.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55154,MightyToy
https://monkeynestcoffee.com,monkeynestcoffee.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55154,Monkey Nest
https://www.dronedeerrecovery.com,www.dronedeerrecovery.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55154,Drone Deer Recovery
https://www.eluxury.com,www.eluxury.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55143,eLuxury
https://www.healthycell.com,www.healthycell.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55138,HealthyCell
https://www.tomlinsonsales.com,www.tomlinsonsales.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55138,Tomlinson Sales Company
https://www.diypestwarehouse.com,www.diypestwarehouse.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55138,DIYPestWarehouse
https://ozarke.com,ozarke.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55127,Ozarké
https://www.sleepinnovations.com,www.sleepinnovations.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55122,Sleep Innovations – SleepInnovations
https://www.marzocchi.com,www.marzocchi.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55122,Marzocchi
https://pumpkincreekranchco.com,pumpkincreekranchco.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55122,pumpkincreekranchco.com
https://katestewartwrites.com,katestewartwrites.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55117,Kate Stewart Writes
https://www.eventworksrentals.com,www.eventworksrentals.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55111,EventWorks
https://gciturfacademy.com,gciturfacademy.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55111,GCI Turf Academy
https://www.mobilehelp.com,www.mobilehelp.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55106,MobileHelp
https://tesselle.com,tesselle.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55106,Tesselle
https://www.gradshop.com,www.gradshop.com,shopify,,HK,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55106,Gradshop
https://fishskyn.com,fishskyn.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55096,fishskyn
https://svcoffroad.com,svcoffroad.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55096,SVC Offroad
https://tigertowngraphics.com,tigertowngraphics.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55085,Tigertown Graphics
https://hellohibar.com,hellohibar.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55085,HiBAR
https://pistildesigns.com,pistildesigns.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55085,Pistil Designs
https://lifeovercs.com,lifeovercs.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55069,Life Over C's
https://shop.partnerspersonnel.com,shop.partnerspersonnel.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55064,Partners Personnel
https://blancnoirusa.com,blancnoirusa.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55064,Blanc Noir Online Store
https://soleistore.com,soleistore.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55059,Solei Store
https://jksafety.com,jksafety.com,shopify,,HK,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55059,JKSafety
https://www.oxva.com,www.oxva.com,shopify,,CN,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55053,OXVA
https://www.think-board.com,www.think-board.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55048,Think Board
https://samsbeautywarehouse.com,samsbeautywarehouse.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55043,SamsBeauty Warehouse
https://lilthinga.com,lilthinga.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55037,Lil Thingamajigs Hive
https://puplid.com,puplid.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55037,PupLid
https://muttsandco.com,muttsandco.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55037,"Columbus, Ohio"
https://clae.com,clae.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55032,CLAE
https://merch.pepespizzeria.com,merch.pepespizzeria.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55032,Frank Pepe Pizzeria Napoletana
https://soundpeats.com,soundpeats.com,shopify,,HK,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55032,soundpeats.com
https://www.chalkink.com,www.chalkink.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55027,Chalk Ink®
https://michaelgravesdesign.com,michaelgravesdesign.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55016,Michael Graves Design
https://the-qi.com,the-qi.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55006,The Qi
https://www.hertuxedo.com,www.hertuxedo.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55006,Her Tuxedo
https://michaelsdiscountfurniture.com,michaelsdiscountfurniture.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55000,Michael's Discount Furniture
https://www.hobbyhorseinc.com,www.hobbyhorseinc.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,55000,Hobby Horse Clothing Company Inc.
https://half-bakd.com,half-bakd.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,54995,HALF BAK'D
https://www.bestpysanky.com,www.bestpysanky.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,54984,BestPysanky
https://www.trimleaf.com,www.trimleaf.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,54984,Trimleaf
https://cottoncitizen.com,cottoncitizen.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,54984,Cotton Citizen
https://goodneighborshop.com,goodneighborshop.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,54979,good neighbor
https://merch.cleaneatz.com,merch.cleaneatz.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,54979,Clean Eatz Merch
https://www.hippierunner.com,www.hippierunner.com,shopify,,US,storeleads,,,active_ecommerce,200,True,0,,,False,,5,,,54974,Hippie Runner
