domain,platform,source,is_ecommerce
ehop.myharavan.com,haravan,wayback_cdx,True
eijwh2.zid.store,zid,wayback_cdx,True
eiybwl.zid.store,zid,wayback_cdx,True
ejklma.zid.store,zid,wayback_cdx,True
ekconcept.myharavan.com,haravan,wayback_cdx,True
el9dsv.zid.store,zid,wayback_cdx,True
elandsjsc.myharavan.com,haravan,wayback_cdx,True
elcom.myharavan.com,haravan,wayback_cdx,True
eleanor.myharavan.com,haravan,wayback_cdx,True
electronics-demo.myharavan.com,haravan,wayback_cdx,True
electronics.myharavan.com,haravan,wayback_cdx,True
eleleclothing.myharavan.com,haravan,wayback_cdx,True
elem.myharavan.com,haravan,wayback_cdx,True
elephantivory.zid.store,zid,wayback_cdx,True
elevademo.myharavan.com,haravan,wayback_cdx,True
elflamico.myharavan.com,haravan,wayback_cdx,True
elleb.myharavan.com,haravan,wayback_cdx,True
elleshop.myharavan.com,haravan,wayback_cdx,True
ellys-house.myharavan.com,haravan,wayback_cdx,True
ellyshouse.myharavan.com,haravan,wayback_cdx,True
elmerspa.myharavan.com,haravan,wayback_cdx,True
elpisshop.myharavan.com,haravan,wayback_cdx,True
else.myharavan.com,haravan,wayback_cdx,True
eltamd.myharavan.com,haravan,wayback_cdx,True
elvietnam.myharavan.com,haravan,wayback_cdx,True
email.shopbase.com,shopbase,wayback_cdx,True
embebo.myharavan.com,haravan,wayback_cdx,True
embire.zid.store,zid,wayback_cdx,True
emil-bros.myharavan.com,haravan,wayback_cdx,True
emily-nguyen-1.myharavan.com,haravan,wayback_cdx,True
emilytini68.myharavan.com,haravan,wayback_cdx,True
emoter.myharavan.com,haravan,wayback_cdx,True
emounisex.myharavan.com,haravan,wayback_cdx,True
emptyshop.myharavan.com,haravan,wayback_cdx,True
engineering.shopbase.com,shopbase,wayback_cdx,True
englisheye.myharavan.com,haravan,wayback_cdx,True
enina.myharavan.com,haravan,wayback_cdx,True
enjoyminutes.zid.store,zid,wayback_cdx,True
ensa.myharavan.com,haravan,wayback_cdx,True
enscrm.myharavan.com,haravan,wayback_cdx,True
ensogroupjsc.myharavan.com,haravan,wayback_cdx,True
ensurehangxachtaymy.myharavan.com,haravan,wayback_cdx,True
envyshop.myharavan.com,haravan,wayback_cdx,True
eny-vn.myharavan.com,haravan,wayback_cdx,True
enzo-fashion.myharavan.com,haravan,wayback_cdx,True
eo-con-kien.myharavan.com,haravan,wayback_cdx,True
epac.myharavan.com,haravan,wayback_cdx,True
epcocnhatthanh.myharavan.com,haravan,wayback_cdx,True
ephukien.myharavan.com,haravan,wayback_cdx,True
epicvape.myharavan.com,haravan,wayback_cdx,True
epomi.myharavan.com,haravan,wayback_cdx,True
epoxyresin.zid.store,zid,wayback_cdx,True
epxvak.zid.store,zid,wayback_cdx,True
equatorial.myharavan.com,haravan,wayback_cdx,True
er-couture-copenhagen.myharavan.com,haravan,wayback_cdx,True
eric-vu-chuyen-gia-tai-cau-truc-doanh-nghiep.myharavan.com,haravan,wayback_cdx,True
erickentona.myharavan.com,haravan,wayback_cdx,True
eshopnha.myharavan.com,haravan,wayback_cdx,True
eshraqsolar.zid.store,zid,wayback_cdx,True
esmart-tnp.myharavan.com,haravan,wayback_cdx,True
esos.myharavan.com,haravan,wayback_cdx,True
esperabralettes.myharavan.com,haravan,wayback_cdx,True
essedecor.myharavan.com,haravan,wayback_cdx,True
essential-oils.zid.store,zid,wayback_cdx,True
estaleid.zid.store,zid,wayback_cdx,True
esun.myharavan.com,haravan,wayback_cdx,True
ethiphilia.myharavan.com,haravan,wayback_cdx,True
etsdata.myharavan.com,haravan,wayback_cdx,True
etvklw.zid.store,zid,wayback_cdx,True
eugenie-beauty-salon.zid.store,zid,wayback_cdx,True
euro-life.myharavan.com,haravan,wayback_cdx,True
europistore.myharavan.com,haravan,wayback_cdx,True
eushopvn.myharavan.com,haravan,wayback_cdx,True
eva-cosmetic.myharavan.com,haravan,wayback_cdx,True
eva-lover.myharavan.com,haravan,wayback_cdx,True
evadastore.myharavan.com,haravan,wayback_cdx,True
evahome.myharavan.com,haravan,wayback_cdx,True
evashophanoi.myharavan.com,haravan,wayback_cdx,True
evashopvn.myharavan.com,haravan,wayback_cdx,True
evastores.myharavan.com,haravan,wayback_cdx,True
evdthietbi.myharavan.com,haravan,wayback_cdx,True
evefa-1.myharavan.com,haravan,wayback_cdx,True
event.shopbase.com,shopbase,wayback_cdx,True
events.commerce7.com,commerce7,wayback_cdx,True
everest.myharavan.com,haravan,wayback_cdx,True
everestcompany.myharavan.com,haravan,wayback_cdx,True
everon-vangiang.myharavan.com,haravan,wayback_cdx,True
everononline.myharavan.com,haravan,wayback_cdx,True
everything-translated-chap-moi-loai-tai-lieu.myharavan.com,haravan,wayback_cdx,True
evet.myharavan.com,haravan,wayback_cdx,True
evo-cook.myharavan.com,haravan,wayback_cdx,True
evo-dien-may.myharavan.com,haravan,wayback_cdx,True
evo-fashion.myharavan.com,haravan,wayback_cdx,True
evo-my-pham.myharavan.com,haravan,wayback_cdx,True
evo-noi-that.myharavan.com,haravan,wayback_cdx,True
ewatchstore.myharavan.com,haravan,wayback_cdx,True
ewgxcw.zid.store,zid,wayback_cdx,True
example.zid.store,zid,wayback_cdx,True
exart8.zid.store,zid,wayback_cdx,True
excellent-wine.myharavan.com,haravan,wayback_cdx,True
exper-team.myharavan.com,haravan,wayback_cdx,True
expert-team.myharavan.com,haravan,wayback_cdx,True
experteam.myharavan.com,haravan,wayback_cdx,True
experts-1.myharavan.com,haravan,wayback_cdx,True
experts-haravan.myharavan.com,haravan,wayback_cdx,True
expertteam.myharavan.com,haravan,wayback_cdx,True
express-laundry.myharavan.com,haravan,wayback_cdx,True
extreme-sports-gear.myharavan.com,haravan,wayback_cdx,True
exull.myharavan.com,haravan,wayback_cdx,True
eyeteam.myharavan.com,haravan,wayback_cdx,True
eyewearhut.myharavan.com,haravan,wayback_cdx,True
eyidlp.zid.store,zid,wayback_cdx,True
eyxpij.zid.store,zid,wayback_cdx,True
ezca-demo.myharavan.com,haravan,wayback_cdx,True
ezchinese.myharavan.com,haravan,wayback_cdx,True
ezspace.myharavan.com,haravan,wayback_cdx,True
eztour.myharavan.com,haravan,wayback_cdx,True
f1-global-foods.myharavan.com,haravan,wayback_cdx,True
f1gen-computer.myharavan.com,haravan,wayback_cdx,True
f1gen-cosmetic.myharavan.com,haravan,wayback_cdx,True
f1gen-fashion.myharavan.com,haravan,wayback_cdx,True
f1gen-furniture.myharavan.com,haravan,wayback_cdx,True
f1gen-kid.myharavan.com,haravan,wayback_cdx,True
f1gen-medicine.myharavan.com,haravan,wayback_cdx,True
f1gen-mobile.myharavan.com,haravan,wayback_cdx,True
f1gen-shoes.myharavan.com,haravan,wayback_cdx,True
f1gen-watch-future.myharavan.com,haravan,wayback_cdx,True
f1genz-babie.myharavan.com,haravan,wayback_cdx,True
f1genz-company.myharavan.com,haravan,wayback_cdx,True
f1genz-construction.myharavan.com,haravan,wayback_cdx,True
f6acq5.zid.store,zid,wayback_cdx,True
f88-tai-chinh-ca-nhan.myharavan.com,haravan,wayback_cdx,True
fabico-3.myharavan.com,haravan,wayback_cdx,True
fable.myharavan.com,haravan,wayback_cdx,True
facio-shop-2.myharavan.com,haravan,wayback_cdx,True
factory-mro-1.myharavan.com,haravan,wayback_cdx,True
factory71.myharavan.com,haravan,wayback_cdx,True
factoryoutlet.myharavan.com,haravan,wayback_cdx,True
facxif.zid.store,zid,wayback_cdx,True
familyshop.zid.store,zid,wayback_cdx,True
faminutshouse.myharavan.com,haravan,wayback_cdx,True
famseeds.myharavan.com,haravan,wayback_cdx,True
fancol.myharavan.com,haravan,wayback_cdx,True
fancy-bouquet.myharavan.com,haravan,wayback_cdx,True
fanda.myharavan.com,haravan,wayback_cdx,True
fantasy.myharavan.com,haravan,wayback_cdx,True
fantasysl06-blog.myharavan.com,haravan,wayback_cdx,True
fantechviet.myharavan.com,haravan,wayback_cdx,True
faraco.myharavan.com,haravan,wayback_cdx,True
farlin.myharavan.com,haravan,wayback_cdx,True
farmers-market.myharavan.com,haravan,wayback_cdx,True
farmervietnam.myharavan.com,haravan,wayback_cdx,True
farmgate.myharavan.com,haravan,wayback_cdx,True
farmland.myharavan.com,haravan,wayback_cdx,True
farmstay.myharavan.com,haravan,wayback_cdx,True
farmtokitchen.myharavan.com,haravan,wayback_cdx,True
farmvilla.myharavan.com,haravan,wayback_cdx,True
farmx.myharavan.com,haravan,wayback_cdx,True
fashion-2011.myharavan.com,haravan,wayback_cdx,True
fashion-gaze.myharavan.com,haravan,wayback_cdx,True
fashion-life.myharavan.com,haravan,wayback_cdx,True
fashion-plus.myharavan.com,haravan,wayback_cdx,True
fashion-sangnguyen.myharavan.com,haravan,wayback_cdx,True
fashion-solution-demo.myharavan.com,haravan,wayback_cdx,True
fashion-style.myharavan.com,haravan,wayback_cdx,True
fashion-way.zid.store,zid,wayback_cdx,True
fashion-yen.myharavan.com,haravan,wayback_cdx,True
fashionbellamoda.myharavan.com,haravan,wayback_cdx,True
fashionlab.myharavan.com,haravan,wayback_cdx,True
fashionplanet-theme.myharavan.com,haravan,wayback_cdx,True
fashionpp.myharavan.com,haravan,wayback_cdx,True
fashionsstore.myharavan.com,haravan,wayback_cdx,True
fashionweb.myharavan.com,haravan,wayback_cdx,True
fasiontest.myharavan.com,haravan,wayback_cdx,True
fasola.myharavan.com,haravan,wayback_cdx,True
fast-buy.myharavan.com,haravan,wayback_cdx,True
fast-development-cit.zid.store,zid,wayback_cdx,True
fast-order-page.myharavan.com,haravan,wayback_cdx,True
fastone.zid.store,zid,wayback_cdx,True
fatimah200889.zid.store,zid,wayback_cdx,True
fayno1.zid.store,zid,wayback_cdx,True
fbf-com-vn.myharavan.com,haravan,wayback_cdx,True
fctravel.myharavan.com,haravan,wayback_cdx,True
fearless-5.myharavan.com,haravan,wayback_cdx,True
feedhiraw.myharavan.com,haravan,wayback_cdx,True
feedone.myharavan.com,haravan,wayback_cdx,True
feelingf.myharavan.com,haravan,wayback_cdx,True
fego-decor.myharavan.com,haravan,wayback_cdx,True
felice.myharavan.com,haravan,wayback_cdx,True
felina.myharavan.com,haravan,wayback_cdx,True
ferroli.myharavan.com,haravan,wayback_cdx,True
fiat-shop.myharavan.com,haravan,wayback_cdx,True
fidevnn.myharavan.com,haravan,wayback_cdx,True
fidinest.myharavan.com,haravan,wayback_cdx,True
filtek.myharavan.com,haravan,wayback_cdx,True
financevn.myharavan.com,haravan,wayback_cdx,True
finishvietnam.myharavan.com,haravan,wayback_cdx,True
finnusa.myharavan.com,haravan,wayback_cdx,True
firishop.myharavan.com,haravan,wayback_cdx,True
firstcrysv.myharavan.com,haravan,wayback_cdx,True
firzen-shop.myharavan.com,haravan,wayback_cdx,True
fitbox.myharavan.com,haravan,wayback_cdx,True
fitcity.myharavan.com,haravan,wayback_cdx,True
fitmart.myharavan.com,haravan,wayback_cdx,True
fitnessstore.myharavan.com,haravan,wayback_cdx,True
fitshop-demo.myharavan.com,haravan,wayback_cdx,True
flat-theme.myharavan.com,haravan,wayback_cdx,True
flclamoura.myharavan.com,haravan,wayback_cdx,True
flexshop.myharavan.com,haravan,wayback_cdx,True
floor-company.myharavan.com,haravan,wayback_cdx,True
flora-apartments.myharavan.com,haravan,wayback_cdx,True
floralpunk.myharavan.com,haravan,wayback_cdx,True
flosavn.myharavan.com,haravan,wayback_cdx,True
flower-cool.myharavan.com,haravan,wayback_cdx,True
flowergallery-2.myharavan.com,haravan,wayback_cdx,True
flowerofhand.myharavan.com,haravan,wayback_cdx,True
flowers-store.myharavan.com,haravan,wayback_cdx,True
flowerstore.myharavan.com,haravan,wayback_cdx,True
floweryoushop.myharavan.com,haravan,wayback_cdx,True
flycam24h.myharavan.com,haravan,wayback_cdx,True
flycampro.myharavan.com,haravan,wayback_cdx,True
flynow-vn-ve-may-bay-truc-tuyen-gia-re.myharavan.com,haravan,wayback_cdx,True
flyshoes.myharavan.com,haravan,wayback_cdx,True
fm-style.myharavan.com,haravan,wayback_cdx,True
fmgmotor.myharavan.com,haravan,wayback_cdx,True
fmstylesaigon.myharavan.com,haravan,wayback_cdx,True
fnkstore.myharavan.com,haravan,wayback_cdx,True
focus.myharavan.com,haravan,wayback_cdx,True
followvietnam.myharavan.com,haravan,wayback_cdx,True
food-grami.myharavan.com,haravan,wayback_cdx,True
food-mart.myharavan.com,haravan,wayback_cdx,True
food-passions.myharavan.com,haravan,wayback_cdx,True
food-store.myharavan.com,haravan,wayback_cdx,True
foodhero.myharavan.com,haravan,wayback_cdx,True
foodshop.myharavan.com,haravan,wayback_cdx,True
foodssupply.myharavan.com,haravan,wayback_cdx,True
foodvietnam.myharavan.com,haravan,wayback_cdx,True
fop-kitchen.myharavan.com,haravan,wayback_cdx,True
ford.myharavan.com,haravan,wayback_cdx,True
fordranger.myharavan.com,haravan,wayback_cdx,True
forever21.myharavan.com,haravan,wayback_cdx,True
forheads.myharavan.com,haravan,wayback_cdx,True
format-1.myharavan.com,haravan,wayback_cdx,True
fortex.myharavan.com,haravan,wayback_cdx,True
fortimel.myharavan.com,haravan,wayback_cdx,True
fortresstool.myharavan.com,haravan,wayback_cdx,True
fosig-shop.myharavan.com,haravan,wayback_cdx,True
fossil.myharavan.com,haravan,wayback_cdx,True
four-seasons-hotel.myharavan.com,haravan,wayback_cdx,True
fourc-shop.myharavan.com,haravan,wayback_cdx,True
fox-sneaker.myharavan.com,haravan,wayback_cdx,True
fpthaiduong.myharavan.com,haravan,wayback_cdx,True
fptplaybox1.myharavan.com,haravan,wayback_cdx,True
fptuniversity.myharavan.com,haravan,wayback_cdx,True
fragrance-store.myharavan.com,haravan,wayback_cdx,True
francecosmetic.myharavan.com,haravan,wayback_cdx,True
francia.myharavan.com,haravan,wayback_cdx,True
free-coo.myharavan.com,haravan,wayback_cdx,True
fresh-banana.myharavan.com,haravan,wayback_cdx,True
fresh-food-8.myharavan.com,haravan,wayback_cdx,True
fresh-food.myharavan.com,haravan,wayback_cdx,True
fresh-organic-food.myharavan.com,haravan,wayback_cdx,True
fresh-store.myharavan.com,haravan,wayback_cdx,True
fresh.myharavan.com,haravan,wayback_cdx,True
freshbanana.myharavan.com,haravan,wayback_cdx,True
freshfood-ban-me.myharavan.com,haravan,wayback_cdx,True
freshhomelab.myharavan.com,haravan,wayback_cdx,True
freshlemon.myharavan.com,haravan,wayback_cdx,True
freshsaigon.myharavan.com,haravan,wayback_cdx,True
freshy-market.myharavan.com,haravan,wayback_cdx,True
freshy.myharavan.com,haravan,wayback_cdx,True
friends-n-more.myharavan.com,haravan,wayback_cdx,True
frozen-shop.myharavan.com,haravan,wayback_cdx,True
fruits-store.myharavan.com,haravan,wayback_cdx,True
fruto.myharavan.com,haravan,wayback_cdx,True
fs-trai-cay-tuoi.myharavan.com,haravan,wayback_cdx,True
fujivietnamfoods.myharavan.com,haravan,wayback_cdx,True
fujiwa-store.myharavan.com,haravan,wayback_cdx,True
full-house.myharavan.com,haravan,wayback_cdx,True
full-the-style.myharavan.com,haravan,wayback_cdx,True
fullhousedb.myharavan.com,haravan,wayback_cdx,True
functionalfoodusa.myharavan.com,haravan,wayback_cdx,True
funi.myharavan.com,haravan,wayback_cdx,True
funistudio.myharavan.com,haravan,wayback_cdx,True
furnist.myharavan.com,haravan,wayback_cdx,True
furniture-demo.myharavan.com,haravan,wayback_cdx,True
furniture.myharavan.com,haravan,wayback_cdx,True
fusce-shop.myharavan.com,haravan,wayback_cdx,True
fususu.myharavan.com,haravan,wayback_cdx,True
futurelight-1.myharavan.com,haravan,wayback_cdx,True
fuuu.myharavan.com,haravan,wayback_cdx,True
g-furniture.myharavan.com,haravan,wayback_cdx,True
g-suite-viet-nam.myharavan.com,haravan,wayback_cdx,True
g4you-1.myharavan.com,haravan,wayback_cdx,True
gabay-store.myharavan.com,haravan,wayback_cdx,True
gaby-store.myharavan.com,haravan,wayback_cdx,True
gachlandmark.myharavan.com,haravan,wayback_cdx,True
gachmosaic.myharavan.com,haravan,wayback_cdx,True
gachongtham.myharavan.com,haravan,wayback_cdx,True
gafarybusiness.myharavan.com,haravan,wayback_cdx,True
gaia.myharavan.com,haravan,wayback_cdx,True
galaxywater.myharavan.com,haravan,wayback_cdx,True
galeriemode.myharavan.com,haravan,wayback_cdx,True
gameps.myharavan.com,haravan,wayback_cdx,True
gamesportsgobal.myharavan.com,haravan,wayback_cdx,True
gamingstore.myharavan.com,haravan,wayback_cdx,True
gamingstorevn.myharavan.com,haravan,wayback_cdx,True
ganat.myharavan.com,haravan,wayback_cdx,True
gangnammobile-2.myharavan.com,haravan,wayback_cdx,True
gangnammobile.myharavan.com,haravan,wayback_cdx,True
gao-ngon-thai-lan-tai-vinh-nghe-an.myharavan.com,haravan,wayback_cdx,True
gao-nho.myharavan.com,haravan,wayback_cdx,True
gao-ong-cua-st25.myharavan.com,haravan,wayback_cdx,True
gaocaovinh.myharavan.com,haravan,wayback_cdx,True
gaosachchomoinha.myharavan.com,haravan,wayback_cdx,True
gaovinhhien.myharavan.com,haravan,wayback_cdx,True
gapi.myharavan.com,haravan,wayback_cdx,True
gara-sale-cong-dong-hang-hieu-my.myharavan.com,haravan,wayback_cdx,True
garbini-theme.myharavan.com,haravan,wayback_cdx,True
gasachau.myharavan.com,haravan,wayback_cdx,True
gassoncuong.myharavan.com,haravan,wayback_cdx,True
gateway-hotel.myharavan.com,haravan,wayback_cdx,True
gatikionline.myharavan.com,haravan,wayback_cdx,True
gatvn.myharavan.com,haravan,wayback_cdx,True
gau-bubu.myharavan.com,haravan,wayback_cdx,True
gaubongthuonghieu.myharavan.com,haravan,wayback_cdx,True
gauconflower.myharavan.com,haravan,wayback_cdx,True
gauhaicam.myharavan.com,haravan,wayback_cdx,True
gavio-vn.myharavan.com,haravan,wayback_cdx,True
gayquycongdong.myharavan.com,haravan,wayback_cdx,True
gbabyland.myharavan.com,haravan,wayback_cdx,True
gbhcm.myharavan.com,haravan,wayback_cdx,True
gcfgroup.myharavan.com,haravan,wayback_cdx,True
gcfood.myharavan.com,haravan,wayback_cdx,True
gcgear.myharavan.com,haravan,wayback_cdx,True
gdfoods.myharavan.com,haravan,wayback_cdx,True
gdtradewind.myharavan.com,haravan,wayback_cdx,True
gearcorn.myharavan.com,haravan,wayback_cdx,True
gearhack.myharavan.com,haravan,wayback_cdx,True
gelgunvn.myharavan.com,haravan,wayback_cdx,True
gemcontactlens.myharavan.com,haravan,wayback_cdx,True
gemini-fashion.myharavan.com,haravan,wayback_cdx,True
gemsvietnam.myharavan.com,haravan,wayback_cdx,True
genkii.myharavan.com,haravan,wayback_cdx,True
genshai.myharavan.com,haravan,wayback_cdx,True
genta-fashion.myharavan.com,haravan,wayback_cdx,True
genuinepartshub.myharavan.com,haravan,wayback_cdx,True
genus-official.myharavan.com,haravan,wayback_cdx,True
genviet.myharavan.com,haravan,wayback_cdx,True
geos.myharavan.com,haravan,wayback_cdx,True
germanysnt.myharavan.com,haravan,wayback_cdx,True
gfood.myharavan.com,haravan,wayback_cdx,True
gggcos.myharavan.com,haravan,wayback_cdx,True
ggggggggggggggg.myharavan.com,haravan,wayback_cdx,True
ggstore.myharavan.com,haravan,wayback_cdx,True
ghe-xoay-van-phong.myharavan.com,haravan,wayback_cdx,True
ghengu.myharavan.com,haravan,wayback_cdx,True
ghexanh789.myharavan.com,haravan,wayback_cdx,True
ghn-express.myharavan.com,haravan,wayback_cdx,True
gi-cung-co.myharavan.com,haravan,wayback_cdx,True
gia-phu-baby.myharavan.com,haravan,wayback_cdx,True
gia-vi-tran-chau.myharavan.com,haravan,wayback_cdx,True
gia-vi-xanh.myharavan.com,haravan,wayback_cdx,True
gia24h.myharavan.com,haravan,wayback_cdx,True
giadinhmeomeo.myharavan.com,haravan,wayback_cdx,True
giaduli.myharavan.com,haravan,wayback_cdx,True
giadungchauau.myharavan.com,haravan,wayback_cdx,True
giadungeus.myharavan.com,haravan,wayback_cdx,True
giadunghd.myharavan.com,haravan,wayback_cdx,True
giadunghoangvietvn.myharavan.com,haravan,wayback_cdx,True
giadungngocthoa.myharavan.com,haravan,wayback_cdx,True
giadungthuytinh.myharavan.com,haravan,wayback_cdx,True
giadungtienich1.myharavan.com,haravan,wayback_cdx,True
giadungviet.myharavan.com,haravan,wayback_cdx,True
giadungvietnam.myharavan.com,haravan,wayback_cdx,True
giai-my-store.myharavan.com,haravan,wayback_cdx,True
giaikhatquocte.myharavan.com,haravan,wayback_cdx,True
giaiphapbaovenetdepviet.myharavan.com,haravan,wayback_cdx,True
giaiphapdakenh.myharavan.com,haravan,wayback_cdx,True
giaiphapngaymoi.myharavan.com,haravan,wayback_cdx,True
giaiphaptongthe.myharavan.com,haravan,wayback_cdx,True
